title,year,country,genres,time
The Judge,2014,미국,드라마,2시간 21분
Shirley - Visions of Reality,2013,오스트리아,다큐멘터리,1시간 32분
Jumanji: Welcome to the Jungle,2017,미국,액션/모험/코미디/판타지,1시간 58분
The Lego Movie 2: The Second Part,2019,"덴마크,캐나다,노르웨이,호주,미국",가족/코미디/애니메이션/액션/판타지/모험,1시간 47분
恋は雨上がりのように,2018,일본,드라마/로맨스/스포츠,1시간 52분
Polar,2019,"독일,미국",액션,1시간 58분
The Crazies,2010,"미국,아랍 에미레이트 연합",공포/스릴러/재난/액션,1시간 41분
You're Next,2011,미국,액션/공포/스릴러,1시간 35분
궁합,2018,한국,코미디/시대극/드라마/역사,1시간 50분
Valentine's Day,2010,미국,로맨틱코미디,2시간 5분
Grace of Monaco,2014,"스위스,프랑스,이탈리아,벨기에",드라마/로맨스,1시간 43분
Oceans,2009,프랑스,다큐멘터리/드라마,1시간 27분
Bird Box,2018,미국,드라마/SF/스릴러,1시간 57분
The Perfect Fishplate,2005,한국,드라마,9분
王的盛宴,2012,중국,액션/역사/드라마/전쟁,1시간 49분
The Interpreter,2005,"영국,미국,독일,프랑스",미스터리/범죄/드라마/스릴러,2시간 8분
...Più forte ragazzi!,1972,이탈리아,코미디/액션,2시간 00분
Alita: Battle Angel,2019,"미국,캐나다,아르헨티나",액션/모험/로맨스/SF/스릴러,2시간 2분
시인의 사랑,2017,한국,드라마,1시간 50분
기묘한 가족,2018,한국,코미디,1시간 52분
家族のレシピ,2017,"싱가포르,일본,프랑스",드라마,1시간 29분
뺑반,2018,한국,범죄/액션,2시간 13분
러브 유어셀프 인 서울,2019,한국,다큐멘터리/음악/공연실황,1시간 52분
We're the Millers,2013,미국,코미디/범죄,1시간 50분
증인,2018,한국,드라마,2시간 9분
The Secret Life of Pets,2016,"미국,프랑스,일본",애니메이션/모험/가족/코미디,1시간 31분
산타바바라,2013,한국,로맨스,1시간 39분
冷たい熱帯魚,2010,일본,스릴러/드라마,2시간 26분
Money Monster,2016,미국,범죄/드라마/미스터리/스릴러,1시간 38분
Capharnaüm,2018,"레바논,미국,프랑스,키프로스,카타르,영국",드라마,2시간 6분
Лёд,2018,러시아,드라마/로맨스,1시간 30분
Movie 43,2013,미국,코미디,1시간 34분
Where the Wild Things Are,2009,"독일,호주,미국",모험/드라마/가족/판타지,1시간 41분
Pirates,2005,미국,성인/모험/코미디/판타지,2시간 9분
2 Doors,2011,한국,다큐멘터리,1시간 41분
How to Train Your Dragon: The Hidden World,2019,미국,애니메이션/액션/모험/코미디/가족/판타지,1시간 44분
Spider-Man: Homecoming,2017,미국,액션/모험/SF,2시간 13분
Diana,2013,"영국,프랑스,스웨덴,벨기에",드라마/로맨스,1시간 52분
Heaven Is for Real,2014,미국,가족/드라마,1시간 40분
The Anthem of the Heart,2015,일본,애니메이션,1시간 59분
A HISTORY OF VIOLENCE,2005,미국,범죄/드라마/스릴러,1시간 35분
Stuck in Love,2012,미국,코미디/드라마/로맨스,1시간 37분
Manhattan Murder Mistery,1993,미국,코미디/미스터리,1시간 44분
Saving Mr. Banks,2013,"미국,영국,호주",가족/코미디/드라마,2시간 5분
Two Night Stand,2014,미국,코미디/로맨스,1시간 26분
The Hole,2001,영국,드라마/미스터리/스릴러,1시간 42분
Kursk,2018,"벨기에,룩셈부르크",액션/드라마/역사/스릴러,1시간 57분
日日是好日,2018,일본,드라마,1시간 40분
Glass,2019,미국,드라마/SF/스릴러,2시간 9분
극한직업,2018,한국,코미디,1시간 51분
Lizzie,2018,미국,범죄/드라마/공포/미스터리/스릴러,1시간 45분
흥부: 글로 세상을 바꾼 자,2017,한국,드라마/시대극,1시간 45분
La La Land,2016,미국,코미디/드라마/음악/로맨스,2시간 6분
One More Time,2015,미국,코미디/드라마/음악,1시간 37분
Asphalte,2015,프랑스,코미디/드라마,1시간 40분
Wonder Woman,2017,"미국,중국,홍콩",전쟁/SF/액션/모험/판타지,2시간 21분
風立ちぬ,2013,일본,애니메이션/드라마/역사/로맨스/전쟁,2시간 6분
Martyrs,2008,"프랑스,캐나다",공포,1시간 43분
Tom and Jerry : The Movie,1992,미국,애니메이션,1시간 24분
未来のミライ,2018,일본,애니메이션/모험/드라마/가족/판타지,1시간 38분
내안의 그놈,2018,한국,코미디/판타지,2시간 2분
Green Book,2018,미국,코미디/드라마/음악,2시간 10분
菊次郎の夏,1999,일본,코미디/드라마,2시간 1분
La tortue rouge,2016,"벨기에,프랑스,일본",애니메이션/판타지,1시간 20분
논픽션 다이어리,2013,한국,범죄/다큐멘터리/스릴러,1시간 33분
Mandate,2008,한국,액션/스릴러,1시간 27분
Ben-Hur,1959,미국,모험/역사/로맨스/드라마/액션,3시간 42분
Chernobyl Diaries,2012,미국,공포/미스터리/스릴러,1시간 30분
언니,2018,한국,액션,1시간 34분
Лето,2018,"러시아,프랑스",음악/로맨스/드라마,2시간 8분
Ralph Breaks the Internet,2018,미국,애니메이션/SF/가족/모험,1시간 52분
Bleach,2018,일본,액션/공포/판타지,1시간 48분
Perfect Sense,2011,"영국,스웨덴,덴마크,아일랜드",드라마/로맨스/SF,1시간 32분
My Name Is Khan,2010,인도,드라마,2시간 7분
Betty Blue,1986,프랑스,로맨스,3시간 4분
소공녀,2017,한국,드라마,1시간 46분
파주,2009,한국,드라마,1시간 51분
The Old Man & the Gun,2018,미국,코미디/범죄/드라마/로맨스,1시간 33분
Carol,2015,"영국,미국,호주",드라마/로맨스,1시간 58분
Song One,2014,미국,드라마/음악,1시간 28분
Planes: Fire & Rescue,2014,미국,애니메이션/코미디/가족/모험,1시간 23분
Professor Marston & the Wonder Women,2017,미국,드라마,1시간 48분
Bumblebee,2018,미국,액션/모험/SF,1시간 54분
PMC: 더 벙커,2018,한국,액션,2시간 4분
Juvenile Offender,2012,한국,드라마/범죄,1시간 47분
The Space Between Us,2017,미국,모험/드라마/로맨스/SF,2시간 1분
The Christmas Chronicles,2018,미국,가족/코미디/모험,1시간 40분
Mowgli,2018,미국,모험/드라마,1시간 44분
Blue Velvet,1986,미국,드라마/미스터리/스릴러,2시간 00분
名探偵コナン 紺碧の棺,2007,일본,애니메이션/미스터리,1시간 47분
London Boulevard,2010,"영국,미국",범죄/드라마/액션/로맨스,1시간 43분
Brake,2012,미국,스릴러/범죄,1시간 31분
Loving Vincent,2017,"폴란드,영국,미국,스위스,네덜란드",애니메이션/범죄/드라마/미스터리,1시간 35분
Metallica Through the Never,2013,미국,음악/액션,1시간 32분
BURN-E,2008,미국,애니메이션,8분
The Cakemaker,2017,"독일,이스라엘",드라마,1시간 48분
Mary Shelley,2017,"영국,룩셈부르크,미국,아일랜드",드라마/역사/로맨스,2시간 1분
The Party,2017,영국,코미디/드라마,1시간 11분
Ferdinand,2017,미국,코미디/판타지/가족/애니메이션/모험,1시간 48분
Crimson Peak,2015,"캐나다,미국",공포/판타지/스릴러,1시간 58분
마약왕,2017,한국,범죄/드라마,2시간 19분
劇場版ポケットモンスター みんなの物語,2018,일본,애니메이션/판타지/가족/모험/액션,1시간 38분
스윙키즈,2018,한국,드라마,2시간 13분
명왕성,2012,한국,드라마/스릴러,1시간 47분
Sleeping with the Enemy,1991,미국,드라마/스릴러,1시간 38분
튼튼이의 모험,2017,한국,코미디/스포츠/드라마,1시간 46분
Aquaman,2018,"호주,미국",액션/SF/모험/판타지,2시간 23분
Rock of Ages,2012,미국,음악/드라마,2시간 3분
PERFECT BLUE,1998,일본,미스터리/공포/애니메이션/스릴러,1시간 21분
21 Jump Street,2012,미국,액션/코미디/범죄,1시간 49분
말모이,2018,한국,드라마,2시간 15분
HIGH-RISE,2015,영국,드라마/공포/SF,1시간 59분
Monty Python And The Holy Grail,1975,영국,판타지/코미디,1시간 31분
L'Appartment,1996,"프랑스,스페인,이탈리아",드라마/미스터리/로맨스,1시간 52분
名探偵コナン 江戸川コナン失踪事件~史上最悪の二日間~,2014,일본,애니메이션/스릴러,1시간 31분
Persona,1966,스웨덴,드라마/스릴러,1시간 25분
靑の炎,2003,일본,범죄/공포/스릴러/드라마/미스터리,1시간 56분
The Boy in the Striped Pajamas,2008,"영국,미국",드라마/역사/전쟁,1시간 34분
Night of the Living Dead,1968,미국,SF/스릴러/공포,1시간 36분
HK 変態仮面,2013,일본,액션/코미디,1시간 45분
Still Life,2013,"영국,이탈리아",드라마,1시간 33분
The Seagull,2018,미국,코미디/드라마/로맨스,1시간 38분
Life Is Fruity,2017,일본,다큐멘터리,1시간 30분
Absolutely Anything,2015,영국,코미디/SF,1시간 25분
He's Just Not That Into You,2009,"미국,독일",로맨틱코미디/드라마,2시간 9분
The Nice Guys,2016,미국,액션/코미디/범죄/미스터리/스릴러,1시간 56분
Herbie Fully Loaded,2005,미국,모험/코미디/가족/판타지/로맨스/스포츠,1시간 40분
조류인간,2014,한국,드라마,1시간 52분
A Simple Favor,2018,"캐나다,미국",범죄/드라마/미스터리/스릴러/코미디,1시간 57분
Dreamcatcher,2003,"캐나다,미국",공포/스릴러,2시간 13분
How the Grinch Stole Christmas,2000,"미국,독일",판타지/코미디/가족,1시간 44분
남극일기,2005,한국,미스터리/공포/스릴러,1시간 54분
바람난 가족,2003,한국,코미디/드라마,1시간 44분
比悲傷更悲傷的故事,2018,대만,로맨스/드라마,1시간 46분
Gantz: O,2016,일본,SF/애니메이션/액션,1시간 36분
An Inconvenient Truth,2006,미국,다큐멘터리,1시간 40분
Spider-Man: Into the Spider-Verse,2018,미국,애니메이션/액션/모험/코미디/가족/SF,1시간 57분
The Elephant Man,1980,"영국,미국",드라마,2시간 3분
劇場版 暗殺教室 365日の時間,2016,일본,애니메이션,1시간 32분
NOTORIOUS,2009,미국,음악/드라마,2시간 2분
JFK,1991,"미국,프랑스",드라마/역사/스릴러,3시간 9분
The Woman in Black,2012,영국,공포/스릴러/드라마,1시간 35분
Fingersmith,2005,영국,시대극/로맨스/드라마/범죄,3시간 1분
Filth,2013,"영국,독일,스웨덴,벨기에,미국",코미디/범죄/드라마,1시간 37분
What Happened to Monday,2017,"영국,프랑스,미국,벨기에",액션/모험/범죄/판타지/미스터리/SF/스릴러/드라마,2시간 3분
Midnight Sun,2018,미국,드라마/로맨스,1시간 32분
Womb,2010,"독일,헝가리,프랑스",드라마/로맨스/SF,1시간 47분
Twiceland,2018,한국,다큐멘터리,1시간 49분
Hunter Killer,2018,"영국,중국,미국",액션/스릴러,2시간 1분
進撃の巨人 ATTACK ON TITAN エンド オブ ザ ワールド,2015,일본,SF/공포/드라마/판타지/액션,1시간 27분
머니백,2016,한국,액션/드라마,1시간 41분
The Butterfly Effect 2,2006,미국,스릴러,1시간 32분
Skiptrace,2016,"중국,홍콩,미국",코미디/액션,1시간 47분
Don't Be Afraid of the Dark,2010,"미국,호주,멕시코",판타지/공포/스릴러,1시간 39분
The Nutcracker and the Four Realms,2018,미국,판타지/모험/가족,1시간 39분
Mortal Engines,2018,"뉴질랜드,미국",액션/모험/판타지/SF/스릴러,2시간 8분
해부학 교실,2007,한국,스릴러/공포,1시간 51분
Super Mario Bros.,1993,"영국,미국,일본",모험/코미디/가족/SF,1시간 44분
Wolves,2014,"미국,프랑스,캐나다",액션/판타지/스릴러/공포/드라마,1시간 30분
War Machine,2017,미국,드라마/코미디/전쟁,2시간 1분
Miss Zombie,2013,일본,스릴러/공포,1시간 25분
도어락,2018,한국,스릴러,1시간 42분
맨홀,2014,한국,스릴러/공포,1시간 41분
進撃の巨人 ATTACK ON TITAN,2015,일본,SF/공포/액션,1시간 39분
가문의 위기 - 가문의 영광 2,2005,한국,코미디,1시간 55분
將軍의 아들 2: The Generla's Son 2,1991,한국,액션/드라마,1시간 40분
The Spy Next Door,2010,미국,액션/코미디/가족,1시간 34분
Assassination Classroom,2015,일본,코미디/드라마/액션,1시간 50분
Vampire Cop Ricky,2006,한국,코미디/액션,1시간 50분
유감스러운 도시,2008,한국,액션/범죄/코미디,2시간 1분
PROJECT CHEONAN SHIP,2013,한국,다큐멘터리,1시간 15분
Priest,2011,미국,액션/공포/스릴러,1시간 27분
화이트: 저주의 멜로디,2011,한국,드라마/공포,1시간 46분
공정사회,2012,한국,드라마/스릴러/범죄,1시간 15분
궁녀,2007,한국,공포/스릴러/시대극/미스터리,1시간 52분
육혈포 강도단,2010,한국,액션/코미디/드라마,1시간 47분
Piranha 3DD,2011,미국,공포/스릴러,1시간 23분
The Powerpuff Girls,2002,미국,판타지/액션/애니메이션/드라마/코미디/가족,1시간 20분
POINT BREAK,2015,미국,범죄/액션/스포츠,1시간 54분
After Shock,2010,중국,재난/드라마/역사,2시간 16분
Suspicious Woma,2016,일본,드라마,2시간 5분
Animal Farm,1954,영국,애니메이션,1시간 12분
The Ballad of Buster Scruggs,2018,미국,코미디/드라마/서부극/미스터리/로맨스,2시간 13분
What Just Happened,2008,미국,드라마/코미디,1시간 47분
南瓜とマヨネーズ,2017,일본,로맨스/드라마,1시간 33분
The Girl in the Spider's Web,2018,"영국,독일,스웨덴,캐나다,미국",액션/범죄/드라마/스릴러,1시간 57분
Robin Hood,2018,미국,액션/모험/스릴러,1시간 56분
샘,2017,한국,코미디/로맨스/드라마,1시간 47분
국가부도의 날,2018,한국,드라마,1시간 54분
리스펙트,2018,한국,다큐멘터리,1시간 38분
銀魂,2017,일본,드라마/액션/모험/코미디,2시간 11분
The Frozen Ground,2013,미국,범죄/드라마/스릴러,1시간 45분
名探偵コナン 銀翼の奇術師,2004,일본,애니메이션,1시간 47분
Cargo,2013,호주,드라마,7분
The Square,2017,"덴마크,스웨덴,프랑스,독일",드라마/코미디,2시간 31분
Den of Thieves,2018,미국,액션/범죄/드라마/미스터리/스릴러,2시간 3분
The Good Doctor,2011,미국,드라마/스릴러,1시간 31분
The Seeds of Violence,2017,한국,드라마,1시간 23분
The Canal,2014,"아일랜드,영국",공포/미스터리/스릴러,1시간 32분
Love,2012,"대만,중국",로맨스/드라마,2시간 7분
殭屍,2013,홍콩,공포/액션,1시간 41분
In Secret,2013,미국,범죄/스릴러,1시간 47분
Une rencontre,2014,프랑스,드라마/로맨스,1시간 21분
We Are Your Friends,2015,"영국,프랑스,미국",드라마/음악/로맨스,1시간 36분
XXX：THE NEXT LEVEL COLLECTOR'S EDITION,2005,미국,모험/액션/범죄/스릴러,1시간 40분
Battle of the Sexes,2017,"미국,영국",코미디/드라마/스포츠,2시간 1분
Salyut 7,2017,러시아,액션/드라마,1시간 59분
The Man Who Invented Christmas,2017,"아일랜드,캐나다",드라마/코미디,1시간 44분
조용한 가족,1998,한국,코미디,1시간 43분
Becoming Who I Was,2016,한국,다큐멘터리,1시간 35분
Michael Kohlhaas,2013,"프랑스,독일",드라마/역사,2시간 2분
'71,2014,영국,스릴러/액션/드라마/전쟁,1시간 39분
Only the Brave,2017,미국,드라마/재난,2시간 13분
Tangerine,2015,미국,코미디/범죄/드라마,1시간 28분
Citizen Kane,1941,미국,범죄/액션/드라마,1시간 59분
TRUTH,2015,미국,드라마,2시간 5분
Au revoir là-haut,2017,프랑스,코미디/범죄/전쟁/드라마,1시간 57분
Les Contes de la Nuit,2011,프랑스,애니메이션/판타지,1시간 24분
JUNGLE,2017,"호주,콜롬비아",모험/드라마/액션,1시간 55분
劇場版「進撃の巨人」後編 自由の翼,2015,일본,애니메이션/액션/공포/판타지,2시간 1분
Jusqu'à la garde,2017,프랑스,드라마/스릴러,1시간 33분
The Skeleton Key,2005,"독일,미국",공포/스릴러/미스터리/드라마,1시간 43분
Reign of Fire,2002,미국,액션/모험/판타지/SF/스릴러/재난,1시간 40분
The Amityville Horror,2005,미국,드라마/공포/미스터리/스릴러,1시간 29분
Eternal Sunshine of the Spotless Mind,2004,미국,드라마/로맨스/SF,1시간 47분
Fantasia 2000,1999,미국,음악/애니메이션/가족,1시간 15분
Beastly,2011,미국,드라마/판타지/로맨스,1시간 26분
Mr. Nobody,2009,"벨기에,독일,캐나다,프랑스,영국,룩셈부르크,미국",SF/로맨스/판타지/드라마,2시간 19분
Rango,2011,미국,애니메이션/서부극/액션,1시간 47분
La planète sauvage,1973,"프랑스,체코",애니메이션/공포,1시간 13분
Cidade de Deus,2002,"브라질,프랑스,독일",범죄/드라마/스릴러,2시간 10분
Psycho,1998,미국,스릴러/공포,1시간 49분
Days of Thunder,1990,미국,액션/드라마/스포츠,1시간 47분
Sunshine,2007,"영국,미국",모험/SF/스릴러,1시간 47분
붉은 가족,2013,한국,드라마/액션/스릴러,1시간 39분
Tangled Ever After,2012,미국,액션/애니메이션/코미디/가족,6분
Toy Story of Terror,2013,미국,애니메이션/단편/모험/코미디/가족/판타지/공포,22분
Wallace & Gromit: A Grand Day Out,1989,영국,애니메이션/코미디,23분
THE RITE,2011,미국,공포/스릴러,1시간 54분
The Thing,1982,미국,공포/액션/스릴러,1시간 49분
劇場版「進撃の巨人」前編 紅蓮の弓矢,2014,일본,애니메이션/액션/모험/판타지/공포/스릴러,1시간 59분
A Dog's Purpose,2017,"미국,인도",모험/코미디/드라마/가족/판타지,1시간 40분
Tully,2018,"미국,캐나다",드라마/코미디/미스터리,1시간 35분
영주,2018,한국,드라마,1시간 41분
Plonger,2017,프랑스,드라마/로맨스,1시간 42분
君の膵臓をたべたい,2018,일본,애니메이션/드라마/로맨스,1시간 49분
번 더 스테이지: 더 무비,2018,한국,다큐멘터리,1시간 23분
Neighbors 2: Sorority Rising,2016,"미국,중국",코미디,1시간 32분
Collateral,2004,미국,스릴러/액션/범죄,2시간 00분
三峽好人/Still Life,2006,"중국,홍콩",드라마,1시간 51분
Padak,2012,한국,애니메이션,1시간 18분
Ghostbusters,2016,"미국,호주",액션/코미디/판타지/SF,1시간 56분
Twinsters,2015,"미국,영국,한국",다큐멘터리/가족,1시간 29분
La pianiste,2001,"오스트리아,프랑스,독일",드라마,2시간 10분
Fantastic Beasts: The Crimes of Grindelwald,2018,"영국,미국",가족/판타지/모험,2시간 14분
여곡성,2018,한국,공포/미스터리/시대극,1시간 34분
라이츄의 입시지옥,2016,한국,단편/드라마,12분
Mission: Impossible - Fallout,2018,미국,액션/스릴러/모험,2시간 27분
Toy Story 3,2010,미국,애니메이션/코미디/가족/판타지/모험/키즈,1시간 42분
박쥐,2009,한국,로맨스/스릴러,2시간 13분
군산: 거위를 노래하다,2018,한국,드라마,2시간 1분
동네사람들,2017,한국,액션/스릴러,1시간 39분
Annihilation,2018,"영국,미국",판타지/미스터리/공포/드라마/SF/스릴러/액션/모험,1시간 55분
Night at the Museum: Secret of the Tomb,2014,"영국,미국",모험/코미디/가족/판타지,1시간 38분
Raging Bull,1980,미국,드라마/스포츠,2시간 9분
Grave Encounters,2011,캐나다,공포,1시간 33분
The Bridges of Madison County,1995,미국,로맨스/드라마,2시간 15분
4등,2015,한국,스포츠/드라마,1시간 56분
白ゆき姫殺人事件,2014,일본,스릴러/미스터리,2시간 6분
Phantom Thread,2017,미국,로맨스/드라마,2시간 10분
The House with a Clock in Its Walls,2018,"미국,캐나다,인도",코미디/가족/판타지/공포/SF,1시간 45분
劇場版 夏目友人帳 うつせみに結ぶ,2018,일본,애니메이션/판타지/드라마,1시간 44분
Halloween,2018,미국,공포/스릴러,1시간 46분
완벽한 타인,2018,한국,코미디/드라마,1시간 55분
Bohemian Rhapsody,2018,"미국,영국",드라마,2시간 14분
कृष ३,2013,인도,액션,2시간 32분
붉은 바캉스 검은 웨딩,2011,한국,드라마/성인,1시간 30분
Harry Potter and the Prisoner of Azkaban,2004,"영국,미국",모험/가족/판타지/미스터리,2시간 21분
창궐,2018,한국,액션/시대극,2시간 1분
Almost Friends,2016,미국,코미디/드라마,1시간 41분
Crazy Rich Asians,2018,미국,로맨틱코미디/코미디,2시간 00분
Pokemon the movie XY&Z,2016,일본,판타지/애니메이션/가족,1시간 35분
Pokemon the Movie XY: Ring no Chomajin,2015,일본,가족/판타지/애니메이션/모험/키즈,1시간 20분
劇場版ポケットモンスター ベストウイッシュ 神速（しんそく）のゲノセクト ミュウツー覚醒,2013,일본,애니메이션/모험/키즈,1시간 34분
Gekijouban Pokketo monsuta Besuto wisshu 2012,2012,일본,애니메이션/키즈,1시간 33분
劇場版ポケットモンスター　ベストウイッシュ「ビクティ二と黒き英雄　ゼクロム」,2011,일본,판타지/애니메이션/모험/키즈,1시간 37분
劇場版 ポケットモンスター キミにきめた!,2017,일본,가족/애니메이션/모험,1시간 38분
劇場版ポケットモンスター ダイヤモンド・パール 幻影の覇者ゾロアーク,2010,일본,애니메이션,1시간 36분
Pokemon: Jirachi - Wish Maker,2004,"일본,미국",애니메이션/모험,1시간 20분
劇場版ポケットモンスター　ベストウイッシュ「ビクティ二と白き英雄　レシラム」,2011,일본,판타지/애니메이션/모험/키즈,1시간 38분
劇場版 ポケットモンスター アドバンスジェネレーション 裂空の訪問者 デオキシス,2004,일본,애니메이션,1시간 40분
Pokemon Ranger to umi no ouji Manaphy,2006,일본,판타지/애니메이션/가족,1시간 47분
劇場版 ポケットモンスター ダイヤモンド&パール ギラティナと氷空の花束シェイミ,2008,일본,애니메이션,1시간 40분
Pokemon: Lucario And The Mystery Of Mew,2005,"일본,미국",판타지/애니메이션/가족,1시간 42분
劇場版ポケットモンスター ダイヤモンド＆パール　「アルセウス　超克の時空へ,2009,일본,판타지/애니메이션,1시간 35분
ポケットモンスタ- ダイヤモンド パ-ル ディアルガVSパルキアVSダ-クライ,2007,일본,애니메이션,1시간 30분
Pokemon 3: The Movie,2000,일본,애니메이션,1시간 10분
Pokemon Heroes,2002,일본,판타지/애니메이션,1시간 20분
Pocket Monsters - Celebi: A Timeless Encounter,2002,일본,애니메이션/가족,1시간 15분
Pokémon: The Movie 2000,1999,일본,판타지/애니메이션/가족,1시간 44분
劇場版 ポケットモンスター ミュウツーの逆襲,1998,일본,애니메이션,1시간 15분
극장판 포켓몬스터XY-파괴의 포켓몬과 디안시,2014,일본,애니메이션/모험/키즈,1시간 16분
The Family,2013,"미국,프랑스",코미디/범죄/스릴러,1시간 51분
A Star Is Born,1976,미국,드라마,2시간 19분
1급기밀,2016,한국,범죄/드라마,1시간 40분
Ingrid Goes West,2017,미국,코미디/드라마,1시간 38분
ワンダフルライフ,1998,일본,판타지/드라마,1시간 58분
誰も知らない,2004,일본,드라마,2시간 21분
U-571,2000,"프랑스,미국",액션/전쟁,1시간 55분
Gran Torino,2008,"미국,독일",범죄/드라마,1시간 56분
Magic in the Moonlight,2014,"미국,프랑스",코미디/드라마/로맨스,1시간 37분
Beetlejuice,1988,미국,코미디/판타지,1시간 32분
Luna,2017,프랑스,드라마/로맨스/코미디,1시간 33분
조선마술사,2015,한국,드라마/판타지,2시간 2분
Hot Summer Nights,2017,미국,드라마,1시간 47분
Rebel in the Rye,2017,미국,드라마/로맨스/전쟁,1시간 49분
배반의 장미,2018,한국,코미디,1시간 39분
내 깡패 같은 애인,2010,한국,로맨스/코미디/드라마,1시간 45분
살인자의 기억법: 새로운 기억,2016,한국,범죄/스릴러/드라마,2시간 8분
La sortie de l'usine Lumière à Lyon,1895,프랑스,다큐멘터리,1분
L'arrivée d'un train à La Ciotat,1895,프랑스,다큐멘터리/코미디,1분
Red Planet,2000,미국,액션/스릴러,1시간 42분
Commando,1985,미국,액션,1시간 30분
Chicken Little,2005,미국,애니메이션/SF/판타지/가족/액션/코미디/모험,1시간 20분
Astro Boy,2009,"홍콩,일본,미국",액션/애니메이션/가족,1시간 33분
Judge Dredd,1995,미국,액션/범죄/SF/스릴러,1시간 36분
살아남은 아이,2017,한국,드라마/가족,2시간 3분
미쓰백,2018,한국,드라마,1시간 38분
암수살인,2018,한국,범죄,1시간 50분
Christopher Robin,2018,미국,애니메이션/모험/코미디/드라마/가족/판타지,1시간 44분
Venom,2018,미국,액션/모험/SF/스릴러,1시간 47분
Every Day,2018,미국,로맨스/판타지/드라마,1시간 37분
상류사회,2018,한국,드라마,2시간 00분
The Prestige,2006,"영국,미국",드라마/미스터리/SF/스릴러,2시간 10분
Logan Lucky,2017,미국,범죄/코미디/액션/드라마,1시간 59분
Final Portrait,2017,영국,드라마/코미디,1시간 30분
원더풀 고스트,2018,한국,드라마/범죄/코미디,1시간 37분
Daredevil,2003,"미국,스위스",액션/범죄,1시간 42분
Taken,2008,"미국,프랑스",드라마/액션/범죄/스릴러,1시간 33분
주홍글씨,2004,한국,로맨스/스릴러,1시간 58분
Zombieland,2009,미국,모험/코미디/공포/SF,1시간 28분
지금 만나러 갑니다,2017,한국,로맨스/판타지,2시간 11분
명당,2018,한국,시대극/역사,2시간 6분
On Chesil Beach,2017,영국,드라마/음악/로맨스,1시간 50분
The Nun,2018,미국,스릴러/공포/미스터리,1시간 36분
안시성,2017,한국,시대극/액션,2시간 15분
The Greatest Showman,2017,미국,드라마,1시간 44분
협상,2018,한국,범죄/스릴러,1시간 54분
The Predator,2018,미국,액션/모험/SF/스릴러,1시간 47분
What Is Life Worth,2020,미국,드라마,1시간 58분
Ophelia,2018,"미국,영국",역사/스릴러/전쟁/로맨스/드라마,1시간 46분
おらおらでひとりいぐも,2020,일본,드라마/코미디/가족,2시간 18분
พี่มาก..พระโขนง,2013,태국,코미디/공포/로맨스,1시간 52분
겨울밤에,2018,한국,드라마,1시간 45분
Dick Johnson Is Dead,2020,미국,다큐멘터리,1시간 29분
W ciemności,2011,"독일,폴란드",전쟁/드라마,2시간 23분
カメラを止めるな!,2017,일본,코미디/공포,1시간 35분
Leave No Trace,2018,미국,드라마,1시간 48분
Lord of The Flies,1990,미국,모험/드라마/스릴러,1시간 30분
I Love You to Death,1990,미국,코미디,1시간 36분
One False Move,1992,미국,드라마/스릴러/범죄,1시간 44분
The Gods Must Be Crazy III,1991,홍콩,코미디,1시간 36분
If the Shoe Fits,1990,"프랑스,미국",코미디/로맨스,1시간 26분
Monkey Shines,1988,미국,드라마/공포/SF/스릴러,1시간 50분
Body Snatchers,1993,미국,공포,1시간 27분
Happy-Go-Lucky,2008,영국,로맨스/드라마/코미디,1시간 58분
Candyman,1992,"미국,영국",공포/스릴러,1시간 39분
Beethoven,1992,미국,코미디/드라마/가족,1시간 27분
Alligator The Mutation,1991,미국,공포/SF,0분
Liverpool,2008,"독일,프랑스,아르헨티나,네덜란드,러시아",드라마,1시간 24분
ELIMINATORS,1986,미국,액션,1시간 36분
Darbareye Elly,2009,"프랑스,이란",드라마/스릴러,1시간 59분
Batteries not Included,1987,미국,판타지/코미디/가족,1시간 46분
Korczak,1990,"폴란드,독일,영국",드라마/전쟁,1시간 58분
Cameraperson,2016,미국,다큐멘터리,1시간 42분
Timbuktu,2014,프랑스,드라마,1시간 40분
The Secret of Roan Inish,1994,"미국,아일랜드",드라마/가족/판타지,1시간 43분
Matewan,1987,미국,2시간 12분,전체 관람가
Shanghai Blues,1984,홍콩,코미디,1시간 43분
The Gods Must Be Crazy II,1989,"미국,남아프리카 공화국,보츠와나",액션/코미디,1시간 35분
Annie,1982,미국,드라마/음악,2시간 10분
Bush Man,1980,보츠와나,액션/코미디,1시간 46분
Letter from Capri Capriccio,1987,이탈리아,0분,청소년 관람불가
L'Uomo che Guarda,1994,이탈리아,로맨스/드라마,0분
Cose fan tutte/All Ladies Do It,1992,이탈리아,코미디/드라마,1시간 33분
Caligula,1980,"이탈리아,미국",드라마,2시간 37분
天若有情續集: A Moment Of Romance II,1992,홍콩,가족/범죄/액션/드라마,1시간 27분
天若有情 Runaway,1990,홍콩,액션/드라마/로맨스,1시간 30분
菊豆,1990,중국,드라마,1시간 34분
Cry-Baby,1990,미국,로맨틱코미디,1시간 25분
Heart and Souls,1993,미국,코미디/판타지,1시간 33분
Ariel,1988,핀란드,드라마,1시간 13분
I Hired a Contract Killer,1990,"독일,영국,핀란드,스웨덴",드라마/코미디,1시간 20분
アキラ,1988,일본,애니메이션/SF/드라마/스릴러/공포/액션,2시간 4분
